icao,manufacturer,model,registration,engine_type,num_engines,latitude,longitude,capture_date,capture_time,year,month,day,near_airport
PA34,Piper,PA-34-200T,N114JR,Piston,2,42.210671,-83.444243,2025-12-05,21:56:56,2025,12,5,KDTW
C172,Cessna,172M,N1219U,2-Cycle,1,40.840108,-73.912636,2025-12-05,22:49:17,2025,12,5,KTEB
PA23,Piper,PA-23,N1017P,Piston,2,45.026619,-93.089127,2025-12-06,10:10:18,2025,12,6,KMSP
PA46,Piper,PA 46-350P,N111DV,Piston,1,40.70553,-74.134585,2025-12-06,12:27:16,2025,12,6,KEWR
C150,Cessna,150L,N10946,Piston,1,40.946457,-74.190075,2025-12-06,13:18:50,2025,12,6,KTEB
C310,Cessna,310F,N10PR,Piston,2,42.285962,-71.108771,2025-12-06,15:29:11,2025,12,6,KBOS
PA28,Piper,PA-28R-200,N111FB,Piston,1,37.551372,-122.506414,2025-12-06,16:51:44,2025,12,6,KSFO
C152,Cessna,152,N106UC,2-Cycle,1,40.813479,-74.168342,2025-12-06,17:34:10,2025,12,6,KTEB
FFLY,Kolb,FIREFLY,N101DZ,Rocket,1,33.028104,-96.904334,2025-12-06,18:09:10,2025,12,6,KDFW
SR20,Cirrus Design Corp,SR20,N113BB,Piston,1,44.871169,-93.272172,2025-12-06,18:10:05,2025,12,6,KMSP
BE20,Beech,B200,N104CX,Turboprop,2,42.254539,-71.009948,2025-12-06,19:42:30,2025,12,6,KBOS
C172,Cessna,172L,N1212M,Piston,1,36.221376,-115.082819,2025-12-06,20:57:54,2025,12,6,KLAS
AT6T,Air Tractor Inc,AT-602,N114EP,Turboprop,1,47.520382,-122.41201,2025-12-07,06:28:44,2025,12,7,KSEA
GLF5,Gulfstream Aerospace,GV-SP (G550),N10274,Turbofan,2,40.94663,-73.957671,2025-12-07,07:39:35,2025,12,7,KTEB
BE10,Dji,MAVIC AIR 2S,N1100W,Electric,4,40.928215,-74.108574,2025-12-07,07:58:17,2025,12,7,KTEB
CL30,Scurlock Donald Craig,CHALLENGER II,N100CS,Rocket,1,39.968775,-104.722171,2025-12-07,08:02:14,2025,12,7,KDEN
B58T,Beech,58,N113LS,Piston,2,40.959784,-73.606688,2025-12-07,09:51:59,2025,12,7,KHPN
BE35,Beech,H35,N11EM,Piston,1,40.835277,-74.135821,2025-12-07,14:09:13,2025,12,7,KTEB
EAGL,Register Barney E,CHRISTEN EAGLE II,N101BR,Piston,1,44.995061,-93.253428,2025-12-07,17:20:27,2025,12,7,KMSP
PA11,Cunningham Kevin M,PITTS SPECIAL S-1S,N11KC,Piston,1,41.900854,-87.900286,2025-12-07,18:08:35,2025,12,7,KORD
S22T,Cirrus Design Corp,SR22,N115C,Piston,1,40.76383,-73.736931,2025-12-07,22:17:55,2025,12,7,KJFK
M20P,Mooney International Corp,M20U,N102PA,Piston,1,44.828873,-93.180394,2025-12-08,08:52:30,2025,12,8,KMSP
SR22,Cirrus Design Corp,SR22T,N100YW,Piston,1,42.119968,-87.972332,2025-12-08,09:51:35,2025,12,8,KPWK
C140,Cessna,140A,N1103D,Piston,1,29.952433,-95.277989,2025-12-08,10:03:33,2025,12,8,KIAH
MU2,Mitsubishi,MU-2B-25,N11SJ,Turboprop,2,41.879845,-88.040116,2025-12-08,10:42:37,2025,12,8,KORD
CB1,Mitchell/Mitchell,HATZ BIPLANE,N10XX,Piston,1,34.246622,-118.433792,2025-12-08,11:58:58,2025,12,8,KVNY
RV10,Westfall Benjamin C,VANS RV-10,N104EE,Piston,1,32.898932,-96.846893,2025-12-08,13:18:22,2025,12,8,KADS
SR22,Cirrus Design Corp,SR22T,N106JS,Piston,1,42.192643,-87.982287,2025-12-08,14:06:48,2025,12,8,KPWK
PA28,Piper,PA-28-180,N11HA,Piston,1,42.113323,-83.323707,2025-12-08,15:24:32,2025,12,8,KDTW
M20P,Mooney,M20C,N1201X,Piston,1,33.014867,-96.89362,2025-12-08,18:57:05,2025,12,8,KDFW
RV10,Donald E Eccker/Ronald D Willi,RV-10,N104MF,2-Cycle,1,26.107917,-80.115366,2025-12-08,19:04:15,2025,12,8,KFLL
PA46,Piper,PA-46-310P,N107PM,Piston,1,44.074494,-88.454447,2025-12-08,20:55:33,2025,12,8,KOSH
C172,Cessna,172R,N119KS,Piston,1,32.824863,-96.703993,2025-12-08,22:54:29,2025,12,8,KADS
PC12,Pilatus Aircraft Ltd,PC-12/47E,N11NX,Turboprop,1,44.031571,-88.524542,2025-12-09,06:27:09,2025,12,9,KOSH
CL30,Coady Patrick T,CHALLENGER II,N10578,Rocket,1,33.771957,-111.929756,2025-12-09,07:29:28,2025,12,9,KSDL
M20P,Mooney,M20J,N1143K,Piston,1,32.852257,-117.10944,2025-12-09,07:31:45,2025,12,9,KSAN
LJ60,Learjet Inc,60,N106FF,Turbofan,2,40.926473,-74.164753,2025-12-09,10:30:14,2025,12,9,KTEB
C182,Cessna,182T,N1171J,Piston,1,30.094225,-95.442358,2025-12-09,11:22:20,2025,12,9,KIAH
B58T,Beech,58P,N108LM,Piston,2,36.146758,-115.273416,2025-12-09,11:27:54,2025,12,9,KLAS
PA46,Piper,PA 46-350P,N103EN,Piston,1,39.526609,-104.908816,2025-12-09,13:31:29,2025,12,9,KAPA
PA28,Piper Aircraft Inc,PA-28-181,N113G,Piston,1,40.624667,-73.702343,2025-12-09,16:39:32,2025,12,9,KJFK
GLAS,Gruber Gerald F,GLASAIR III,N117WV,Piston,1,40.754427,-74.029152,2025-12-09,16:55:06,2025,12,9,KEWR
PA28,Piper,PA-28-140,N10GH,Piston,1,40.646031,-73.859036,2025-12-09,18:04:53,2025,12,9,KJFK
C172,Cessna,172R,N113PF,Piston,1,41.181442,-73.691283,2025-12-09,19:57:47,2025,12,9,KHPN
F4,Dji,PHANTOM 3 PROFESSION,N115GB,Electric,4,33.895484,-118.27391,2025-12-09,21:44:13,2025,12,9,KLAX
C21T,Cessna,421C,N112MJ,Piston,2,42.077729,-87.85138,2025-12-10,08:19:41,2025,12,10,KORD
C210,Cessna,T210L,N10SB,Piston,1,32.909724,-97.066623,2025-12-10,09:46:53,2025,12,10,KDFW
PA11,Aerotek,PITTS SPECIAL S-1S,N117RG,Piston,1,44.933843,-93.140992,2025-12-10,09:50:56,2025,12,10,KMSP
SONX,Gregory John H,SONEX,N1021G,Piston,1,29.952107,-95.398853,2025-12-10,12:15:06,2025,12,10,KIAH
BE50,Air Creation,TWIN,N10084,Rocket,1,41.913027,-87.858684,2025-12-10,12:27:12,2025,12,10,KORD
M20P,Mooney,M20R,N1054C,Piston,1,40.689052,-73.332837,2025-12-10,12:56:10,2025,12,10,KFRG
C150,Cessna,150H,N11YS,Piston,1,41.825586,-87.768932,2025-12-10,13:52:15,2025,12,10,KORD
C150,Cessna,150L,N11285,Piston,1,37.51809,-122.259053,2025-12-10,15:06:46,2025,12,10,KSFO
C172,Cessna,172S,N10033,Piston,1,29.999592,-95.452786,2025-12-10,15:52:33,2025,12,10,KIAH
C150,Cessna,150L,N11395,Piston,1,40.849805,-111.968662,2025-12-10,21:49:04,2025,12,10,KSLC
PA28,Piper,PA-28R-200,N1042X,Piston,1,40.493592,-73.828867,2025-12-10,22:28:00,2025,12,10,KJFK
S22T,Cirrus Design Corp,SR22,N1158C,Piston,1,40.000432,-104.59611,2025-12-10,22:40:33,2025,12,10,KDEN
M20P,Mooney,M20J,N11581,Piston,1,40.871032,-74.017289,2025-12-11,06:41:41,2025,12,11,KTEB
B763,Boeing,767-3S2F,N115FE,Turbofan,2,41.836923,-88.031007,2025-12-11,07:07:00,2025,12,11,KORD
PA28,Piper,PA-28R-200,N10AS,Piston,1,34.288432,-118.424318,2025-12-11,08:14:37,2025,12,11,KVNY
B206,Bell,206B,N107PH,Turboshaft,1,33.335215,-112.151629,2025-12-11,10:21:23,2025,12,11,KPHX
EA50,Eclipse Aviation Corp,EA500,N105LB,Turbofan,2,42.221434,-70.903199,2025-12-11,14:48:50,2025,12,11,KBOS
PA46,Piper,PA46-500TP,N121TR,Turboprop,1,25.672946,-80.418267,2025-12-11,16:09:21,2025,12,11,KMIA
E35L,Cessna,550,N121HL,Turbofan,2,25.834473,-80.398643,2025-12-11,19:54:21,2025,12,11,KMIA
C172,Cessna,172L,N102SJ,Piston,1,42.168839,-83.323609,2025-12-11,21:04:16,2025,12,11,KDTW
S55T,Sikorsky,H-5,N10025,Piston,1,33.443819,-112.014008,2025-12-11,22:59:34,2025,12,11,KPHX
C172,Cessna,172G,N1142F,Piston,1,42.130758,-88.020585,2025-12-12,11:33:21,2025,12,12,KPWK
M20P,Mooney,M20E,N121RL,Piston,1,30.016009,-95.475456,2025-12-12,12:16:59,2025,12,12,KIAH
DRAG,Burrows Paul J,BOWERS FLY BABY 1A,N106PB,Piston,1,40.591073,-73.542537,2025-12-12,13:56:47,2025,12,12,KFRG
M20P,Mooney,M20J,N11719,Piston,1,45.006338,-93.249165,2025-12-12,14:20:16,2025,12,12,KMSP
C172,Cessna,172S,N1199H,Piston,1,42.434652,-71.101824,2025-12-12,15:52:30,2025,12,12,KBOS
C150,Cessna,150L,N10762,Piston,1,34.003501,-118.424156,2025-12-12,16:51:26,2025,12,12,KLAX
BE10,Dji,MAVIC AIR 2S,N118BR,Electric,4,32.67617,-117.205036,2025-12-12,18:59:31,2025,12,12,KSAN
C182,Cessna,T182T,N1016T,Turboprop,1,32.97898,-96.997495,2025-12-12,20:51:25,2025,12,12,KDFW
BE50,Burkhart Grob,G 103 TWIN II,N103PR,None,0,33.521378,-84.493141,2025-12-12,21:40:46,2025,12,12,KATL
UH1Y,Bell,UH-1,N116FD,Turboshaft,1,40.744534,-73.280595,2025-12-13,06:02:14,2025,12,13,KFRG
PA31,Piper,PA-31-350,N108JL,Piston,2,41.998439,-87.825965,2025-12-13,06:57:19,2025,12,13,KPWK
C152,Cessna,152,N101AT,2-Cycle,1,36.182043,-115.194017,2025-12-13,07:48:07,2025,12,13,KLAS
MXS,Mx Aircraft Llc,MXS,N104MX,Piston,1,41.905418,-88.007241,2025-12-13,11:08:33,2025,12,13,KORD
BE9L,Hawker Beechcraft Corp,C90GTI,N11,Turboprop,2,44.102098,-88.572022,2025-12-13,11:13:55,2025,12,13,KOSH
LJ45,Learjet Inc,45,N100KZ,Turbofan,2,28.509112,-81.27697,2025-12-13,12:18:39,2025,12,13,KMCO
PA46,Piper,PA-46-310P,N1005B,Piston,1,40.71099,-112.006522,2025-12-13,14:35:29,2025,12,13,KSLC
BE35,Beech,D35,N116F,Piston,1,39.83126,-104.69221,2025-12-13,17:36:17,2025,12,13,KDEN
M20P,Mooney Aircraft Corp.,M20K,N1152N,Piston,1,40.66298,-73.787948,2025-12-13,21:37:06,2025,12,13,KJFK
C172,Cessna,172M,N12215,2-Cycle,1,33.696636,-111.798344,2025-12-14,06:44:55,2025,12,14,KSDL
LJ45,Learjet Inc,45,N103EZ,Turbofan,2,25.846251,-80.176481,2025-12-14,09:23:32,2025,12,14,KMIA
B58T,Beech,58P,N109DW,Piston,2,29.999351,-95.439036,2025-12-14,09:57:52,2025,12,14,KIAH
AT8T,Air Tractor Inc,AT-802A,N118AJ,Turboprop,1,34.342039,-118.402379,2025-12-14,11:12:43,2025,12,14,KVNY
BE36,Beech,A36,N1050T,Piston,1,32.936591,-96.825662,2025-12-14,13:33:23,2025,12,14,KADS
C208,Cessna,208B,N105RF,Turboprop,1,40.590713,-73.908785,2025-12-14,16:57:54,2025,12,14,KJFK
CB1,Seferovich D/Seferovich P,HATZ CB1 BIPLANE,N101SX,Piston,1,42.210336,-83.229933,2025-12-14,21:54:19,2025,12,14,KDTW
PA34,Piper,PA-34-200T,N110MJ,Piston,2,32.849866,-97.140222,2025-12-14,22:07:46,2025,12,14,KDFW
BE50,Burkhart Grob,G 103 TWIN II,N103TG,None,0,26.089889,-80.149376,2025-12-15,07:45:12,2025,12,15,KFLL
SR22,Cirrus Design Corp,SR22T,N103K,Piston,1,41.920519,-87.798023,2025-12-15,08:49:59,2025,12,15,KORD
DHC2,Dehavilland,BEAVER DHC-2 MK.1,N102SY,Piston,1,39.464536,-104.965072,2025-12-15,09:15:07,2025,12,15,KAPA
C182,Cessna,182Q,N11182,Piston,1,41.008499,-73.599312,2025-12-15,10:05:31,2025,12,15,KHPN
PA28,Piper,PA-28-140,N115JA,Piston,1,33.793344,-118.43453,2025-12-15,12:04:50,2025,12,15,KLAX
C150,Cessna,150L,N11409,Piston,1,40.905032,-74.120227,2025-12-15,12:30:19,2025,12,15,KTEB
C150,Cessna,150,N112LN,Piston,1,32.877318,-96.955191,2025-12-15,12:31:51,2025,12,15,KDFW
RV6,Wilson Billy C,RV-6,N103BW,Piston,1,42.274466,-83.315652,2025-12-15,17:47:12,2025,12,15,KDTW
RV10,Robert S Noll,RV-10,N104BN,Piston,1,40.537595,-73.794929,2025-12-15,17:56:12,2025,12,15,KJFK
SA30,Shively John B,STOLP STARDUSTER II,N1145R,Piston,1,44.111004,-88.640307,2025-12-15,21:45:09,2025,12,15,KOSH
C140,Cessna,401,N105KA,Piston,2,39.421032,-104.719646,2025-12-16,10:01:37,2025,12,16,KAPA
C150,Cessna,150L,N10085,Piston,1,33.076723,-96.970172,2025-12-16,10:14:18,2025,12,16,KADS
LNC4,Scholz D E/Clarke A J,LANCAIR IV-P,N117LH,Turboprop,1,39.834891,-104.572281,2025-12-16,11:05:24,2025,12,16,KDEN
CL30,Warren J V/Warren S G,CHALLENGER II,N114JW,Piston,1,37.634383,-122.239923,2025-12-16,11:28:17,2025,12,16,KSFO
SREY,Progressive Aerodyne Inc,SEAREY LSA,N108SR,2-Cycle,1,42.332965,-83.459395,2025-12-16,12:35:38,2025,12,16,KDTW
RLU1,Hamilton Lionel,BREEZY RLU-1,N1049K,Piston,1,30.113033,-95.394378,2025-12-16,12:48:57,2025,12,16,KIAH
C172,Cessna,R172K,N1071V,Piston,1,32.932071,-97.142161,2025-12-16,13:25:46,2025,12,16,KDFW
SH36,Short Bros,SD3-60 SHERPA,N110Z,Turboprop,2,39.839824,-104.79654,2025-12-16,13:52:09,2025,12,16,KDEN
PA28,Piper,PA-28-181,N119AV,Piston,1,33.365131,-112.023987,2025-12-16,14:53:42,2025,12,16,KPHX
BE55,Beech,95-B55 (T42A),N1092W,Piston,2,32.982548,-96.936084,2025-12-16,18:20:28,2025,12,16,KADS
L13,Let,BLANIK L-13,N112SA,None,0,41.153131,-73.570967,2025-12-16,19:49:53,2025,12,16,KHPN
PA30,Piper,PA-30,N1100L,Piston,2,28.452718,-81.416166,2025-12-16,21:09:41,2025,12,16,KMCO
C172,Cessna,172S,N1089D,Piston,1,30.052118,-95.427504,2025-12-16,21:45:51,2025,12,16,KIAH
PA32,Piper,PA-32-300,N10PJ,Piston,1,47.400552,-122.338431,2025-12-16,22:34:10,2025,12,16,KSEA
C182,Cessna,R182,N1040P,Piston,1,39.584037,-104.744414,2025-12-16,22:46:20,2025,12,16,KAPA
MU2,Mitsubishi,MU-2B-36A,N105WM,Turboprop,2,41.065733,-73.732728,2025-12-17,08:44:15,2025,12,17,KHPN
BE35,Beech,V35,N1222M,Piston,1,41.101988,-73.785076,2025-12-17,12:38:00,2025,12,17,KHPN
TOR,Dinsmore,TORNADO,N114TT,Rocket,1,25.726727,-80.414991,2025-12-17,15:28:45,2025,12,17,KMIA
RV6,Stahl Steve,RV-6,N1067S,Piston,1,33.553267,-111.953382,2025-12-17,15:34:34,2025,12,17,KSDL
SR22,Cirrus Design Corp,SR22T,N114RJ,Piston,1,34.020542,-84.399183,2025-12-17,16:39:14,2025,12,17,KPDK
C172,Cessna,172G,N1190F,Piston,1,26.172998,-80.190273,2025-12-17,18:47:58,2025,12,17,KFLL
PA18,Piper,PA-18-125,N1075A,Piston,1,41.199331,-73.850073,2025-12-17,18:59:04,2025,12,17,KHPN
PA32,Piper,PA-32R-300,N1041H,Piston,1,32.813196,-96.951944,2025-12-17,19:17:05,2025,12,17,KDFW
C172,Cessna,172M,N101US,2-Cycle,1,41.840133,-88.050017,2025-12-17,22:33:24,2025,12,17,KORD
UH12,Hiller,UH-12E,N119NR,Piston,1,33.76608,-112.053171,2025-12-18,07:32:37,2025,12,18,KSDL
GLF6,Gulfstream Aerospace Corp,GVI (G650ER),N100AL,Turbofan,2,28.503558,-81.390004,2025-12-18,07:44:40,2025,12,18,KMCO
M20P,Mooney,M20E,N1205X,Piston,1,32.665732,-117.282757,2025-12-18,08:38:59,2025,12,18,KSAN
KIS4,Nichols Edson H Iii,KIS-CRUISER TR-4,N118EN,Piston,1,47.379032,-122.399743,2025-12-18,10:22:41,2025,12,18,KSEA
CC11,Robert K Johnston,S CUB,N113L,Piston,1,42.352,-83.40889,2025-12-18,10:23:55,2025,12,18,KDTW
A3,Mbb,BK 117 A-3,N112LL,Turboshaft,2,42.063444,-88.043696,2025-12-18,13:25:14,2025,12,18,KPWK
M4,Maule,M-4,N12008,Piston,1,33.499755,-84.28932,2025-12-18,15:56:31,2025,12,18,KATL
C310,Cessna,310R,N1203W,Piston,2,33.891459,-118.293271,2025-12-18,17:45:30,2025,12,18,KLAX
C150,Cessna,150L,N11387,Piston,1,47.523383,-122.391962,2025-12-18,18:44:24,2025,12,18,KSEA
PA28,Piper,PA-28-140,N1079H,Piston,1,32.771711,-117.081057,2025-12-18,18:55:36,2025,12,18,KSAN
C182,Cessna,182J,N100KF,Piston,1,32.746467,-117.210648,2025-12-18,19:02:06,2025,12,18,KSAN
GLAS,Pettigrew Richard B,GLASAIR III,N104DP,Piston,1,47.312287,-122.415364,2025-12-18,19:45:22,2025,12,18,KSEA
MU2,Mitsubishi,MU-2B-60,N117H,Turboprop,2,47.540536,-122.304244,2025-12-18,20:00:25,2025,12,18,KSEA
C175,Cessna,175,N1112H,Piston,1,33.983264,-84.185757,2025-12-18,20:17:24,2025,12,18,KPDK
SR22,Cirrus Design Corp,SR22T,N120A,Piston,1,32.99485,-97.15462,2025-12-18,20:31:04,2025,12,18,KDFW
C152,Cessna,152,N109CF,2-Cycle,1,28.329512,-81.422235,2025-12-18,20:42:14,2025,12,18,KMCO
PA30,Piper,PA-30,N114RS,Piston,2,42.027144,-87.887313,2025-12-19,06:19:17,2025,12,19,KPWK
BE65,Beech,65,N103MP,Piston,2,40.763906,-73.819723,2025-12-19,07:57:03,2025,12,19,KJFK
BE9L,Beech,C90A,N117C,Turboprop,2,39.439253,-104.971403,2025-12-19,11:09:39,2025,12,19,KAPA
RV8,Geron M Craig,RV-8,N106E,Piston,1,37.701192,-122.34056,2025-12-19,11:41:47,2025,12,19,KSFO
C182,Cessna,T182T,N105TL,Turboprop,1,40.862605,-73.976711,2025-12-19,12:54:31,2025,12,19,KTEB
C172,Cessna,172S,N12064,Piston,1,47.342636,-122.266558,2025-12-19,17:30:57,2025,12,19,KSEA
RV4,Kohler Tony Jr,RV-4,N1024W,Piston,1,39.706534,-104.764591,2025-12-19,17:59:04,2025,12,19,KAPA
C210,Cessna,T210J,N1071M,Piston,1,40.736384,-74.178558,2025-12-19,18:55:24,2025,12,19,KTEB
C172,Cessna,172N,N117AB,Piston,1,28.391639,-81.185835,2025-12-19,21:10:45,2025,12,19,KMCO
CL30,Koop Richard P,CHALLENGER II,N1017K,Rocket,1,33.885492,-84.19564,2025-12-19,21:24:47,2025,12,19,KPDK
BE33,Beech,F33A,N1061W,Piston,1,39.78342,-104.792812,2025-12-19,22:00:43,2025,12,19,KDEN
E135,Embraer Empresa Brasileira De,ERJ 190-100 IGW,N111NH,Turbofan,2,30.095616,-95.436661,2025-12-19,22:19:12,2025,12,19,KIAH
C177,Cessna,177B,N10305,Piston,1,40.973218,-74.0071,2025-12-20,09:37:04,2025,12,20,KTEB
C172,Cessna,172RG,N117PB,Piston,1,33.46048,-112.033301,2025-12-20,10:43:36,2025,12,20,KPHX
C172,Cessna,172M,N12236,2-Cycle,1,36.073821,-115.165394,2025-12-20,12:30:10,2025,12,20,KLAS
PA18,Piper,PA-18,N1160A,Piston,1,40.779194,-74.100646,2025-12-20,16:37:51,2025,12,20,KEWR
C182,Cessna,182S,N115PF,Piston,1,40.003497,-104.688037,2025-12-20,17:47:23,2025,12,20,KDEN
F8L,Slaton James O,F8L FALCO,N118J,Piston,1,32.825021,-117.220668,2025-12-20,17:48:19,2025,12,20,KSAN
G3,Remos Acft Gmbh Flugzeugbau,REMOS GX,N119GX,2-Cycle,1,43.969985,-88.691943,2025-12-20,19:17:42,2025,12,20,KOSH
B350,Eurocopter,AS 350 BA,N114MX,Turboshaft,1,42.286158,-83.300183,2025-12-20,19:17:51,2025,12,20,KDTW
E135,Embraer S A,ERJ 170-200 LR,N117SY,Turbofan,2,39.986122,-104.609482,2025-12-20,20:43:30,2025,12,20,KDEN
BE33,Beech,F33A,N121AM,Piston,1,32.822271,-117.187265,2025-12-21,07:00:49,2025,12,21,KSAN
BE55,Beech,95-C55,N1164W,Piston,2,33.85701,-118.294798,2025-12-21,10:42:23,2025,12,21,KLAX
C182,Cessna,182T,N1176T,Piston,1,33.982377,-84.423677,2025-12-21,15:59:59,2025,12,21,KPDK
C180,Cessna,180,N1044S,Piston,1,39.882411,-104.791495,2025-12-21,16:55:46,2025,12,21,KDEN
A320,Airbus Industrie,A320-214,N117UW,Turbofan,2,41.070043,-73.740565,2025-12-21,20:18:24,2025,12,21,KHPN
C182,Cessna,182S,N10AV,Piston,1,44.918696,-93.214632,2025-12-21,20:44:35,2025,12,21,KMSP
C182,Cessna,182T,N10965,Piston,1,34.330496,-118.554762,2025-12-21,22:50:52,2025,12,21,KVNY
M20P,Mooney Aircraft Corp.,M20K,N1147G,Piston,1,35.957962,-115.188486,2025-12-22,09:13:22,2025,12,22,KLAS
BE33,Beech,E33A,N1069F,Piston,1,40.933577,-73.954014,2025-12-22,14:12:30,2025,12,22,KTEB
C172,Cessna,172M,N12129,2-Cycle,1,36.028502,-115.17686,2025-12-22,16:11:32,2025,12,22,KLAS
M20P,Mooney,M20F,N112PH,Piston,1,40.570763,-74.079756,2025-12-22,16:27:47,2025,12,22,KEWR
B407,Bell Helicopter Textron Canada,407,N104AE,Turboshaft,1,40.905687,-111.936996,2025-12-22,17:45:15,2025,12,22,KSLC
C150,Cessna,150B,N1157Y,Piston,1,39.900413,-104.796682,2025-12-22,18:02:17,2025,12,22,KDEN
PA28,Piper,PA-28-180,N114CF,Piston,1,26.197912,-80.212092,2025-12-22,19:25:36,2025,12,22,KFLL
C150,Cessna,150L,N11369,Piston,1,34.286453,-118.584548,2025-12-22,19:38:29,2025,12,22,KVNY
M20P,Mooney Aircraft Corp.,M20K,N1017M,Piston,1,47.454088,-122.228159,2025-12-23,06:36:44,2025,12,23,KSEA
C150,Cessna,150L,N11824,Piston,1,33.394194,-111.944695,2025-12-23,09:22:21,2025,12,23,KPHX
R44,Robinson Helicopter Company,R44 II,N121ME,Piston,1,33.705179,-111.798403,2025-12-23,10:00:24,2025,12,23,KSDL
SREY,Justin Miller,SEAREY LSX,N118L,Piston,1,34.197655,-118.425991,2025-12-23,12:30:28,2025,12,23,KVNY
M20P,Mooney,M20F,N100TE,Piston,1,40.600848,-73.457109,2025-12-23,13:35:21,2025,12,23,KFRG
FBA2,Munch Gordon E,HAWK ARROW SINGLE SE,N105YX,Piston,1,40.721054,-112.100317,2025-12-23,15:44:59,2025,12,23,KSLC
C500,Cessna,500,N11MN,Turbofan,2,40.919792,-74.159662,2025-12-23,16:52:29,2025,12,23,KTEB
C150,Cessna,150L,N11970,Piston,1,41.904903,-87.925422,2025-12-23,18:30:32,2025,12,23,KORD
F2TH,Mueller Seed & Research Inc,RAF 2000 GYROPLANE,N111LM,Piston,1,44.953511,-93.239371,2025-12-23,19:25:12,2025,12,23,KMSP
FW90,Williams Edwin H Jr,PA11 REPLICA,N11EE,Piston,1,29.974007,-95.283133,2025-12-23,21:40:44,2025,12,23,KIAH
PA28,Piper,PA-28R-200,N1125T,Piston,1,26.005036,-80.179638,2025-12-23,22:36:08,2025,12,23,KFLL
SPOR,Aerojones Aviation Usa Llc,AJ SPORT,N105AJ,2-Cycle,1,40.690385,-74.038565,2025-12-24,13:50:05,2025,12,24,KEWR
C172,Cessna,172S,N1196M,Piston,1,33.636203,-84.299922,2025-12-24,14:31:04,2025,12,24,KATL
M20P,Mooney Aircraft Corp.,M20S,N10021,Piston,1,29.871205,-95.32468,2025-12-24,15:08:36,2025,12,24,KIAH
BE33,Beech,F33A,N118CM,Piston,1,28.372694,-81.311898,2025-12-24,16:19:01,2025,12,24,KMCO
PA28,Piper Aircraft Inc,PA-28-181,N1045,Piston,1,44.829899,-93.24464,2025-12-24,16:49:37,2025,12,24,KMSP
SR22,Cirrus Design Corp,SR22T,N1105Z,Piston,1,39.713146,-104.804149,2025-12-24,19:55:30,2025,12,24,KDEN
C185,Cessna,A185F,N1084F,Piston,1,34.180455,-118.444079,2025-12-24,20:18:13,2025,12,24,KVNY
C172,Cessna,172S,N115FJ,Piston,1,44.974417,-93.091825,2025-12-24,22:54:34,2025,12,24,KMSP
BE50,Burkhart Grob Flugzeugbau,TWIN ASTIR,N103GT,None,0,32.779112,-96.938321,2025-12-25,07:46:30,2025,12,25,KDFW
H21,Rihn Richard J,D R 107,N107XR,Piston,1,33.574066,-84.412407,2025-12-25,08:31:07,2025,12,25,KATL
M20P,Mooney,M20M,N1088F,Piston,1,44.850574,-93.355481,2025-12-25,08:43:55,2025,12,25,KMSP
PA23,Piper,PA-23-250,N1036L,Piston,2,44.856987,-93.075884,2025-12-25,08:49:45,2025,12,25,KMSP
M20P,Mooney,M20J,N119MB,Piston,1,47.499802,-122.263691,2025-12-25,09:23:33,2025,12,25,KSEA
BOLT,Wheelock T W,WHEELOCK SKYBOLT,N101TW,Piston,1,40.76309,-73.646656,2025-12-25,09:39:21,2025,12,25,KJFK
C150,Cessna,150L,N11732,Piston,1,33.40534,-111.948172,2025-12-25,11:09:36,2025,12,25,KPHX
B206,Bell Helicopter Textron,206L-1,N113AE,Turboshaft,1,40.837677,-73.983331,2025-12-25,12:33:10,2025,12,25,KTEB
C182,Cessna,182T,N1192S,Piston,1,34.315925,-118.55459,2025-12-25,21:55:19,2025,12,25,KVNY
BE10,Scottish Aviation,SERIES 100 MDL 101,N114EC,Piston,1,32.887861,-96.712924,2025-12-26,06:27:03,2025,12,26,KADS
E45X,Embraer,EMB-145XR,N11191,Turbofan,2,33.118264,-96.731929,2025-12-26,07:36:42,2025,12,26,KADS
RV4,Irlbeck P C/Lamprecht E G,RV-4,N10PE,Piston,1,34.023179,-84.238843,2025-12-26,07:53:26,2025,12,26,KPDK
K100,Quest Aircraft Co Inc,KODIAK 100,N100KN,Turboprop,1,41.871024,-88.023466,2025-12-26,13:45:03,2025,12,26,KORD
A321,Airbus,A321-211,N107DN,Turbofan,2,25.796166,-80.432279,2025-12-26,13:59:13,2025,12,26,KMIA
C182,Cessna,182N,N109WY,Piston,1,33.631043,-112.020482,2025-12-26,14:02:06,2025,12,26,KSDL
EAGL,Heiden William F,CHRISTEN EAGLE II,N101WH,Piston,1,33.020019,-96.711026,2025-12-26,20:40:52,2025,12,26,KADS
SR20,Cirrus Design Corp,SR20,N110BW,Piston,1,26.108394,-80.298783,2025-12-27,08:30:55,2025,12,27,KFLL
TAIL,Passow,TAILWIND W-8,N1101D,Piston,1,33.962072,-118.505125,2025-12-27,09:31:13,2025,12,27,KLAX
M20P,Mooney,M20J,N1003F,Piston,1,28.368691,-81.277096,2025-12-27,19:44:28,2025,12,27,KMCO
M20P,Mooney,M20J,N1083F,Piston,1,33.662389,-84.423827,2025-12-28,07:09:52,2025,12,28,KATL
C182,Cessna,T182T,N109DL,Turboprop,1,42.13513,-83.34253,2025-12-28,07:31:38,2025,12,28,KDTW
